Date,Catégorie,Canal de vente,Événement spécial,Mois,Année,Montant des ventes
2022-08-19,Joaillerie,Ventes privées,0,8,2022,6814.11
2022-08-19,Joaillerie,Grands Magasins,0,8,2022,2069.39
2022-08-19,Montres,Ventes en ligne,0,8,2022,2398.36
2022-08-19,Montres,Boutiques physiques,0,8,2022,4110.77
2022-08-19,Montres,Ventes privées,0,8,2022,7374.59
2022-08-19,Montres,Grands Magasins,0,8,2022,5866.7
2022-08-19,Maroquinerie,Ventes en ligne,0,8,2022,3163.5
2022-08-19,Maroquinerie,Boutiques physiques,0,8,2022,3858.08
2022-08-19,Maroquinerie,Ventes privées,0,8,2022,2131.27
2022-08-19,Maroquinerie,Grands Magasins,0,8,2022,5333.16
2022-08-20,Mode,Ventes en ligne,0,8,2022,1431.0
2022-08-20,Mode,Boutiques physiques,0,8,2022,5247.51
2022-08-20,Mode,Ventes privées,0,8,2022,5368.87
2022-08-20,Mode,Grands Magasins,0,8,2022,3335.72
2022-08-20,Accessoires,Ventes en ligne,0,8,2022,2176.05
2022-08-20,Accessoires,Boutiques physiques,0,8,2022,2318.39
2022-08-20,Accessoires,Ventes privées,0,8,2022,2179.77
2022-08-20,Accessoires,Grands Magasins,0,8,2022,4080.44
2022-08-20,Parfums,Ventes en ligne,0,8,2022,3538.78
2022-08-20,Parfums,Boutiques physiques,0,8,2022,3372.15
2022-08-20,Parfums,Ventes privées,0,8,2022,3103.41
2022-08-20,Parfums,Grands Magasins,0,8,2022,3515.98
2022-08-20,Joaillerie,Ventes en ligne,0,8,2022,7617.53
2022-08-20,Joaillerie,Boutiques physiques,0,8,2022,3160.14
2022-08-20,Joaillerie,Ventes privées,0,8,2022,3505.57
2022-08-20,Joaillerie,Grands Magasins,0,8,2022,3391.87
2022-08-20,Montres,Ventes en ligne,0,8,2022,2959.66
2022-08-20,Montres,Boutiques physiques,0,8,2022,1312.94
2022-08-20,Montres,Ventes privées,0,8,2022,2222.08
2022-08-20,Montres,Grands Magasins,0,8,2022,7373.31
2022-08-20,Maroquinerie,Ventes en ligne,0,8,2022,3316.99
2022-08-20,Maroquinerie,Boutiques physiques,0,8,2022,4038.08
2022-08-20,Maroquinerie,Ventes privées,0,8,2022,3715.53
2022-08-20,Maroquinerie,Grands Magasins,0,8,2022,1690.99
2022-08-21,Mode,Ventes en ligne,0,8,2022,4777.26
2022-08-21,Mode,Boutiques physiques,0,8,2022,5228.71
2022-08-21,Mode,Ventes privées,0,8,2022,7261.81
2022-08-21,Mode,Grands Magasins,0,8,2022,3945.26
2022-08-21,Accessoires,Ventes en ligne,0,8,2022,3857.18
2022-08-21,Accessoires,Boutiques physiques,0,8,2022,4441.47
2022-08-21,Accessoires,Ventes privées,0,8,2022,4955.81
2022-08-21,Accessoires,Grands Magasins,0,8,2022,4497.02
2022-08-21,Parfums,Ventes en ligne,0,8,2022,1756.49
2022-08-21,Parfums,Boutiques physiques,0,8,2022,2534.37
2022-08-21,Parfums,Ventes privées,0,8,2022,4913.79
2022-08-21,Parfums,Grands Magasins,0,8,2022,2491.99
2022-08-21,Joaillerie,Ventes en ligne,0,8,2022,8099.46
2022-08-21,Joaillerie,Boutiques physiques,0,8,2022,7081.43
2022-08-21,Joaillerie,Ventes privées,0,8,2022,9530.5
2022-08-21,Joaillerie,Grands Magasins,0,8,2022,5627.37
2022-08-21,Montres,Ventes en ligne,0,8,2022,6240.3
2022-08-21,Montres,Boutiques physiques,0,8,2022,5107.58
2022-08-21,Montres,Ventes privées,0,8,2022,7173.48
2022-08-21,Montres,Grands Magasins,0,8,2022,5934.61
2022-08-21,Maroquinerie,Ventes en ligne,0,8,2022,5191.1
2022-08-21,Maroquinerie,Boutiques physiques,0,8,2022,2720.28
2022-08-21,Maroquinerie,Ventes privées,0,8,2022,3768.48
2022-08-21,Maroquinerie,Grands Magasins,0,8,2022,3404.08
2022-08-22,Mode,Ventes en ligne,0,8,2022,5596.73
2022-08-22,Mode,Boutiques physiques,0,8,2022,4306.27
2022-08-22,Mode,Ventes privées,0,8,2022,3922.92
2022-08-22,Mode,Grands Magasins,0,8,2022,3083.41
2022-08-22,Accessoires,Ventes en ligne,0,8,2022,4071.4
2022-08-22,Accessoires,Boutiques physiques,0,8,2022,2201.55
2022-08-22,Accessoires,Ventes privées,0,8,2022,4717.08
2022-08-22,Accessoires,Grands Magasins,0,8,2022,1479.54
2022-08-22,Parfums,Ventes en ligne,0,8,2022,3995.94
2022-08-22,Parfums,Boutiques physiques,0,8,2022,1779.54
2022-08-22,Parfums,Ventes privées,0,8,2022,2788.12
2022-08-22,Parfums,Grands Magasins,0,8,2022,1812.25
2022-08-22,Joaillerie,Ventes en ligne,0,8,2022,3333.07
2022-08-22,Joaillerie,Boutiques physiques,0,8,2022,4085.32
2022-08-22,Joaillerie,Ventes privées,0,8,2022,5177.98
2022-08-22,Joaillerie,Grands Magasins,0,8,2022,3257.97
2022-08-22,Montres,Ventes en ligne,0,8,2022,5569.45
2022-08-22,Montres,Boutiques physiques,0,8,2022,5961.3
2022-08-22,Montres,Ventes privées,0,8,2022,5886.6
2022-08-22,Montres,Grands Magasins,0,8,2022,4463.84
2022-08-22,Maroquinerie,Ventes en ligne,0,8,2022,5093.3
2022-08-22,Maroquinerie,Boutiques physiques,0,8,2022,3557.38
2022-08-22,Maroquinerie,Ventes privées,0,8,2022,4400.57
2022-08-22,Maroquinerie,Grands Magasins,0,8,2022,5494.6
2022-08-23,Mode,Ventes en ligne,0,8,2022,4458.39
2022-08-23,Mode,Boutiques physiques,0,8,2022,1463.42
2022-08-23,Mode,Ventes privées,0,8,2022,7519.08
2022-08-23,Mode,Grands Magasins,0,8,2022,5286.96
2022-08-23,Accessoires,Ventes en ligne,0,8,2022,3009.44
2022-08-23,Accessoires,Boutiques physiques,0,8,2022,4314.85
2022-08-23,Accessoires,Ventes privées,0,8,2022,3026.44
2022-08-23,Accessoires,Grands Magasins,0,8,2022,5405.68
2022-08-23,Parfums,Ventes en ligne,0,8,2022,4022.6
2022-08-23,Parfums,Boutiques physiques,0,8,2022,3918.6
2022-08-23,Parfums,Ventes privées,0,8,2022,2549.13
2022-08-23,Parfums,Grands Magasins,0,8,2022,2364.12
2022-08-23,Joaillerie,Ventes en ligne,0,8,2022,3567.13
2022-08-23,Joaillerie,Boutiques physiques,0,8,2022,2083.59
2022-08-23,Joaillerie,Ventes privées,0,8,2022,1981.79
2022-08-23,Joaillerie,Grands Magasins,0,8,2022,8000.2
2022-08-23,Montres,Ventes en ligne,0,8,2022,5748.87
2022-08-23,Montres,Boutiques physiques,0,8,2022,4316.14
2022-08-23,Montres,Ventes privées,0,8,2022,5821.86
2022-08-23,Montres,Grands Magasins,0,8,2022,6889.37
2022-08-23,Maroquinerie,Ventes en ligne,0,8,2022,4631.49
2022-08-23,Maroquinerie,Boutiques physiques,0,8,2022,4891.98
2022-08-23,Maroquinerie,Ventes privées,0,8,2022,2316.34
2022-08-23,Maroquinerie,Grands Magasins,0,8,2022,5828.12
2022-08-24,Mode,Ventes en ligne,0,8,2022,2341.47
2022-08-24,Mode,Boutiques physiques,0,8,2022,1505.75
2022-08-24,Mode,Ventes privées,0,8,2022,4519.73
2022-08-24,Mode,Grands Magasins,0,8,2022,2052.98
2022-08-24,Accessoires,Ventes en ligne,0,8,2022,4371.74
2022-08-24,Accessoires,Boutiques physiques,0,8,2022,4806.93
2022-08-24,Accessoires,Ventes privées,0,8,2022,3557.59
2022-08-24,Accessoires,Grands Magasins,0,8,2022,1854.63
2022-08-24,Parfums,Ventes en ligne,0,8,2022,3943.27
2022-08-24,Parfums,Boutiques physiques,0,8,2022,2498.2
2022-08-24,Parfums,Ventes privées,0,8,2022,1242.06
2022-08-24,Parfums,Grands Magasins,0,8,2022,984.94
2022-08-24,Joaillerie,Ventes en ligne,0,8,2022,5887.61
2022-08-24,Joaillerie,Boutiques physiques,0,8,2022,5545.48
2022-08-24,Joaillerie,Ventes privées,0,8,2022,8355.84
2022-08-24,Joaillerie,Grands Magasins,0,8,2022,3491.86
2022-08-24,Montres,Ventes en ligne,0,8,2022,3646.64
2022-08-24,Montres,Boutiques physiques,0,8,2022,3191.38
2022-08-24,Montres,Ventes privées,0,8,2022,2337.62
2022-08-24,Montres,Grands Magasins,0,8,2022,4002.73
2022-08-24,Maroquinerie,Ventes en ligne,0,8,2022,4686.94
2022-08-24,Maroquinerie,Boutiques physiques,0,8,2022,3883.13
2022-08-24,Maroquinerie,Ventes privées,0,8,2022,5439.03
2022-08-24,Maroquinerie,Grands Magasins,0,8,2022,4221.63
2022-08-25,Mode,Ventes en ligne,0,8,2022,5375.07
2022-08-25,Mode,Boutiques physiques,0,8,2022,4833.62
2022-08-25,Mode,Ventes privées,0,8,2022,4078.65
2022-08-25,Mode,Grands Magasins,0,8,2022,4751.32
2022-08-25,Accessoires,Ventes en ligne,0,8,2022,2087.53
2022-08-25,Accessoires,Boutiques physiques,0,8,2022,2627.06
2022-08-25,Accessoires,Ventes privées,0,8,2022,3496.0
2022-08-25,Accessoires,Grands Magasins,0,8,2022,2594.94
2022-08-25,Parfums,Ventes en ligne,0,8,2022,1939.8
2022-08-25,Parfums,Boutiques physiques,0,8,2022,3500.42
2022-08-25,Parfums,Ventes privées,0,8,2022,3309.05
2022-08-25,Parfums,Grands Magasins,0,8,2022,1092.88
2022-08-25,Joaillerie,Ventes en ligne,0,8,2022,4768.18
2022-08-25,Joaillerie,Boutiques physiques,0,8,2022,5159.13
2022-08-25,Joaillerie,Ventes privées,0,8,2022,2611.79
2022-08-25,Joaillerie,Grands Magasins,0,8,2022,2741.26
2022-08-25,Montres,Ventes en ligne,0,8,2022,4581.24
2022-08-25,Montres,Boutiques physiques,0,8,2022,4894.51
2022-08-25,Montres,Ventes privées,0,8,2022,4950.17
2022-08-25,Montres,Grands Magasins,0,8,2022,5737.52
2022-08-25,Maroquinerie,Ventes en ligne,0,8,2022,1262.8
2022-08-25,Maroquinerie,Boutiques physiques,0,8,2022,2788.66
2022-08-25,Maroquinerie,Ventes privées,0,8,2022,6012.13
2022-08-25,Maroquinerie,Grands Magasins,0,8,2022,1857.54
2022-08-26,Mode,Ventes en ligne,0,8,2022,4657.96
2022-08-26,Mode,Boutiques physiques,0,8,2022,4074.39
2022-08-26,Mode,Ventes privées,0,8,2022,6909.27
2022-08-26,Mode,Grands Magasins,0,8,2022,6692.98
2022-08-26,Accessoires,Ventes en ligne,0,8,2022,1483.32
2022-08-26,Accessoires,Boutiques physiques,0,8,2022,2182.74
2022-08-26,Accessoires,Ventes privées,0,8,2022,1727.06
2022-08-26,Accessoires,Grands Magasins,0,8,2022,4176.6
2022-08-26,Parfums,Ventes en ligne,0,8,2022,1364.6
2022-08-26,Parfums,Boutiques physiques,0,8,2022,1675.21
2022-08-26,Parfums,Ventes privées,0,8,2022,4467.9
2022-08-26,Parfums,Grands Magasins,0,8,2022,2373.31
2022-08-26,Joaillerie,Ventes en ligne,0,8,2022,4200.51
2022-08-26,Joaillerie,Boutiques physiques,0,8,2022,2838.73
2022-08-26,Joaillerie,Ventes privées,0,8,2022,5118.07
2022-08-26,Joaillerie,Grands Magasins,0,8,2022,5852.53
2022-08-26,Montres,Ventes en ligne,0,8,2022,2307.41
2022-08-26,Montres,Boutiques physiques,0,8,2022,4171.27
2022-08-26,Montres,Ventes privées,0,8,2022,6023.73
2022-08-26,Montres,Grands Magasins,0,8,2022,5328.49
2022-08-26,Maroquinerie,Ventes en ligne,0,8,2022,1646.83
2022-08-26,Maroquinerie,Boutiques physiques,0,8,2022,4872.8
2022-08-26,Maroquinerie,Ventes privées,0,8,2022,2159.2
2022-08-26,Maroquinerie,Grands Magasins,0,8,2022,5500.55
2022-08-27,Mode,Ventes en ligne,0,8,2022,4857.33
2022-08-27,Mode,Boutiques physiques,0,8,2022,4203.99
2022-08-27,Mode,Ventes privées,0,8,2022,2799.28
2022-08-27,Mode,Grands Magasins,0,8,2022,3755.21
2022-08-27,Accessoires,Ventes en ligne,0,8,2022,2089.95
2022-08-27,Accessoires,Boutiques physiques,0,8,2022,3465.2
2022-08-27,Accessoires,Ventes privées,0,8,2022,1376.76
2022-08-27,Accessoires,Grands Magasins,0,8,2022,3249.36
2022-08-27,Parfums,Ventes en ligne,0,8,2022,3467.12
2022-08-27,Parfums,Boutiques physiques,0,8,2022,1536.93
2022-08-27,Parfums,Ventes privées,0,8,2022,2427.17
2022-08-27,Parfums,Grands Magasins,0,8,2022,1664.31
2022-08-27,Joaillerie,Ventes en ligne,0,8,2022,2595.57
2022-08-27,Joaillerie,Boutiques physiques,0,8,2022,4517.66
2022-08-27,Joaillerie,Ventes privées,0,8,2022,3672.34
2022-08-27,Joaillerie,Grands Magasins,0,8,2022,4613.1
2022-08-27,Montres,Ventes en ligne,0,8,2022,6066.25
2022-08-27,Montres,Boutiques physiques,0,8,2022,2937.99
2022-08-27,Montres,Ventes privées,0,8,2022,5826.41
2022-08-27,Montres,Grands Magasins,0,8,2022,5565.24
2022-08-27,Maroquinerie,Ventes en ligne,0,8,2022,3839.23
2022-08-27,Maroquinerie,Boutiques physiques,0,8,2022,5348.96
2022-08-27,Maroquinerie,Ventes privées,0,8,2022,3841.07
2022-08-27,Maroquinerie,Grands Magasins,0,8,2022,2266.38
2022-08-28,Mode,Ventes en ligne,0,8,2022,3430.96
2022-08-28,Mode,Boutiques physiques,0,8,2022,4333.88
2022-08-28,Mode,Ventes privées,0,8,2022,2609.95
2022-08-28,Mode,Grands Magasins,0,8,2022,2195.03
2022-08-28,Accessoires,Ventes en ligne,0,8,2022,2953.49
2022-08-28,Accessoires,Boutiques physiques,0,8,2022,4715.69
2022-08-28,Accessoires,Ventes privées,0,8,2022,2445.16
2022-08-28,Accessoires,Grands Magasins,0,8,2022,5150.62
2022-08-28,Parfums,Ventes en ligne,0,8,2022,1982.73
2022-08-28,Parfums,Boutiques physiques,0,8,2022,2316.46
2022-08-28,Parfums,Ventes privées,0,8,2022,2584.9
2022-08-28,Parfums,Grands Magasins,0,8,2022,4647.73
2022-08-28,Joaillerie,Ventes en ligne,0,8,2022,6064.58
2022-08-28,Joaillerie,Boutiques physiques,0,8,2022,5660.72
2022-08-28,Joaillerie,Ventes privées,0,8,2022,8062.4
2022-08-28,Joaillerie,Grands Magasins,0,8,2022,1940.76
2022-08-28,Montres,Ventes en ligne,0,8,2022,2989.71
2022-08-28,Montres,Boutiques physiques,0,8,2022,4055.22
2022-08-28,Montres,Ventes privées,0,8,2022,4947.79
2022-08-28,Montres,Grands Magasins,0,8,2022,1986.15
2022-08-28,Maroquinerie,Ventes en ligne,0,8,2022,2347.98
2022-08-28,Maroquinerie,Boutiques physiques,0,8,2022,3967.1
2022-08-28,Maroquinerie,Ventes privées,0,8,2022,2682.31
2022-08-28,Maroquinerie,Grands Magasins,0,8,2022,4121.04
2022-08-29,Mode,Ventes en ligne,0,8,2022,2678.45
2022-08-29,Mode,Boutiques physiques,0,8,2022,4836.03
2022-08-29,Mode,Ventes privées,0,8,2022,4348.16
2022-08-29,Mode,Grands Magasins,0,8,2022,1686.59
2022-08-29,Accessoires,Ventes en ligne,0,8,2022,4829.38
2022-08-29,Accessoires,Boutiques physiques,0,8,2022,1176.08
2022-08-29,Accessoires,Ventes privées,0,8,2022,2236.97
2022-08-29,Accessoires,Grands Magasins,0,8,2022,3712.48
2022-08-29,Parfums,Ventes en ligne,0,8,2022,2054.76
2022-08-29,Parfums,Boutiques physiques,0,8,2022,1552.38
2022-08-29,Parfums,Ventes privées,0,8,2022,1414.58
2022-08-29,Parfums,Grands Magasins,0,8,2022,2588.46
2022-08-29,Joaillerie,Ventes en ligne,0,8,2022,4645.0
2022-08-29,Joaillerie,Boutiques physiques,0,8,2022,3895.93
2022-08-29,Joaillerie,Ventes privées,0,8,2022,5446.29
2022-08-29,Joaillerie,Grands Magasins,0,8,2022,6215.73
2022-08-29,Montres,Ventes en ligne,0,8,2022,3965.19
2022-08-29,Montres,Boutiques physiques,0,8,2022,4241.06
2022-08-29,Montres,Ventes privées,0,8,2022,4876.89
2022-08-29,Montres,Grands Magasins,0,8,2022,4543.23
2022-08-29,Maroquinerie,Ventes en ligne,0,8,2022,5383.14
2022-08-29,Maroquinerie,Boutiques physiques,0,8,2022,5229.06
2022-08-29,Maroquinerie,Ventes privées,0,8,2022,3256.39
2022-08-29,Maroquinerie,Grands Magasins,0,8,2022,4215.81
2022-08-30,Mode,Ventes en ligne,0,8,2022,4988.3
2022-08-30,Mode,Boutiques physiques,0,8,2022,2753.23
2022-08-30,Mode,Ventes privées,0,8,2022,6403.43
2022-08-30,Mode,Grands Magasins,0,8,2022,1698.43
2022-08-30,Accessoires,Ventes en ligne,0,8,2022,2164.89
2022-08-30,Accessoires,Boutiques physiques,0,8,2022,1616.01
2022-08-30,Accessoires,Ventes privées,0,8,2022,5019.48
2022-08-30,Accessoires,Grands Magasins,0,8,2022,5543.11
2022-08-30,Parfums,Ventes en ligne,0,8,2022,3148.04
2022-08-30,Parfums,Boutiques physiques,0,8,2022,1983.08
2022-08-30,Parfums,Ventes privées,0,8,2022,3170.52
2022-08-30,Parfums,Grands Magasins,0,8,2022,2584.09
2022-08-30,Joaillerie,Ventes en ligne,0,8,2022,6559.09
2022-08-30,Joaillerie,Boutiques physiques,0,8,2022,3500.58
2022-08-30,Joaillerie,Ventes privées,0,8,2022,3425.14
2022-08-30,Joaillerie,Grands Magasins,0,8,2022,8647.13
2022-08-30,Montres,Ventes en ligne,0,8,2022,4502.89
2022-08-30,Montres,Boutiques physiques,0,8,2022,3053.75
2022-08-30,Montres,Ventes privées,0,8,2022,7327.76
2022-08-30,Montres,Grands Magasins,0,8,2022,5424.5
2022-08-30,Maroquinerie,Ventes en ligne,0,8,2022,4150.6
2022-08-30,Maroquinerie,Boutiques physiques,0,8,2022,5444.18
2022-08-30,Maroquinerie,Ventes privées,0,8,2022,5841.27
2022-08-30,Maroquinerie,Grands Magasins,0,8,2022,3941.85
2022-08-31,Mode,Ventes en ligne,0,8,2022,4631.61
2022-08-31,Mode,Boutiques physiques,0,8,2022,4322.14
2022-08-31,Mode,Ventes privées,0,8,2022,2683.51
2022-08-31,Mode,Grands Magasins,0,8,2022,2085.52
2022-08-31,Accessoires,Ventes en ligne,0,8,2022,4211.95
2022-08-31,Accessoires,Boutiques physiques,0,8,2022,4338.49
2022-08-31,Accessoires,Ventes privées,0,8,2022,1729.01
2022-08-31,Accessoires,Grands Magasins,0,8,2022,5955.4
2022-08-31,Parfums,Ventes en ligne,0,8,2022,2663.58
2022-08-31,Parfums,Boutiques physiques,0,8,2022,2660.83
2022-08-31,Parfums,Ventes privées,0,8,2022,1396.71
2022-08-31,Parfums,Grands Magasins,0,8,2022,1656.63
2022-08-31,Joaillerie,Ventes en ligne,0,8,2022,1669.87
2022-08-31,Joaillerie,Boutiques physiques,0,8,2022,2375.47
2022-08-31,Joaillerie,Ventes privées,0,8,2022,9673.24
2022-08-31,Joaillerie,Grands Magasins,0,8,2022,6263.79
2022-08-31,Montres,Ventes en ligne,0,8,2022,3881.32
2022-08-31,Montres,Boutiques physiques,0,8,2022,6045.79
2022-08-31,Montres,Ventes privées,0,8,2022,5472.59
2022-08-31,Montres,Grands Magasins,0,8,2022,5238.85
2022-08-31,Maroquinerie,Ventes en ligne,0,8,2022,3802.8
2022-08-31,Maroquinerie,Boutiques physiques,0,8,2022,4729.42
2022-08-31,Maroquinerie,Ventes privées,0,8,2022,4407.64
2022-08-31,Maroquinerie,Grands Magasins,0,8,2022,5811.49
2022-09-01,Mode,Ventes en ligne,1,9,2022,5985.661000000001
2022-09-01,Mode,Boutiques physiques,1,9,2022,5499.5160000000005
2022-09-01,Mode,Ventes privées,1,9,2022,8101.676
2022-09-01,Mode,Grands Magasins,1,9,2022,1955.8220000000001
2022-09-01,Accessoires,Ventes en ligne,1,9,2022,2847.801
2022-09-01,Accessoires,Boutiques physiques,1,9,2022,2999.667
2022-09-01,Accessoires,Ventes privées,1,9,2022,1589.06
2022-09-01,Accessoires,Grands Magasins,1,9,2022,5936.37
2022-09-01,Parfums,Ventes en ligne,1,9,2022,2207.128
2022-09-01,Parfums,Boutiques physiques,1,9,2022,3030.5660000000003
2022-09-01,Parfums,Ventes privées,1,9,2022,3033.3490000000006
2022-09-01,Parfums,Grands Magasins,1,9,2022,4543.5830000000005
2022-09-01,Joaillerie,Ventes en ligne,1,9,2022,5420.558
2022-09-01,Joaillerie,Boutiques physiques,1,9,2022,3201.6380000000004
2022-09-01,Joaillerie,Ventes privées,1,9,2022,5143.1050000000005
2022-09-01,Joaillerie,Grands Magasins,1,9,2022,8251.111
2022-09-01,Montres,Ventes en ligne,1,9,2022,1724.019
2022-09-01,Montres,Boutiques physiques,1,9,2022,7010.432000000001
2022-09-01,Montres,Ventes privées,1,9,2022,7031.684
2022-09-01,Montres,Grands Magasins,1,9,2022,6207.960000000001
2022-09-01,Maroquinerie,Ventes en ligne,1,9,2022,3872.8250000000003
2022-09-01,Maroquinerie,Boutiques physiques,1,9,2022,3907.563
2022-09-01,Maroquinerie,Ventes privées,1,9,2022,4416.533
2022-09-01,Maroquinerie,Grands Magasins,1,9,2022,2347.6860000000006
2022-09-02,Mode,Ventes en ligne,1,9,2022,5337.673000000001
2022-09-02,Mode,Boutiques physiques,1,9,2022,2771.4280000000003
2022-09-02,Mode,Ventes privées,1,9,2022,4387.4490000000005
2022-09-02,Mode,Grands Magasins,1,9,2022,4184.884
2022-09-02,Accessoires,Ventes en ligne,1,9,2022,1270.1370000000002
2022-09-02,Accessoires,Boutiques physiques,1,9,2022,1329.2730000000001
2022-09-02,Accessoires,Ventes privées,1,9,2022,4873.715
2022-09-02,Accessoires,Grands Magasins,1,9,2022,6403.43
2022-09-02,Parfums,Ventes en ligne,1,9,2022,4535.168000000001
2022-09-02,Parfums,Boutiques physiques,1,9,2022,2554.2990000000004
2022-09-02,Parfums,Ventes privées,1,9,2022,5650.898000000001
2022-09-02,Parfums,Grands Magasins,1,9,2022,1503.491
2022-09-02,Joaillerie,Ventes en ligne,1,9,2022,5213.010000000001
2022-09-02,Joaillerie,Boutiques physiques,1,9,2022,2473.0310000000004
2022-09-02,Joaillerie,Ventes privées,1,9,2022,7999.585000000001
2022-09-02,Joaillerie,Grands Magasins,1,9,2022,3890.744
2022-09-02,Montres,Ventes en ligne,1,9,2022,2310.099
2022-09-02,Montres,Boutiques physiques,1,9,2022,3185.1710000000003
2022-09-02,Montres,Ventes privées,1,9,2022,6830.032
2022-09-02,Montres,Grands Magasins,1,9,2022,6193.319
2022-09-02,Maroquinerie,Ventes en ligne,1,9,2022,1907.95
2022-09-02,Maroquinerie,Boutiques physiques,1,9,2022,5327.289
2022-09-02,Maroquinerie,Ventes privées,1,9,2022,4975.916000000001
2022-09-02,Maroquinerie,Grands Magasins,1,9,2022,2941.257
2022-09-03,Mode,Ventes en ligne,1,9,2022,5772.228
2022-09-03,Mode,Boutiques physiques,1,9,2022,3712.1810000000005
2022-09-03,Mode,Ventes privées,1,9,2022,6680.212
2022-09-03,Mode,Grands Magasins,1,9,2022,6692.576
2022-09-03,Accessoires,Ventes en ligne,1,9,2022,4084.135
2022-09-03,Accessoires,Boutiques physiques,1,9,2022,3143.3710000000005
2022-09-03,Accessoires,Ventes privées,1,9,2022,3965.8960000000006
2022-09-03,Accessoires,Grands Magasins,1,9,2022,6408.061000000001
2022-09-03,Parfums,Ventes en ligne,1,9,2022,3328.8860000000004
2022-09-03,Parfums,Boutiques physiques,1,9,2022,3783.2080000000005
2022-09-03,Parfums,Ventes privées,1,9,2022,1476.1340000000002
2022-09-03,Parfums,Grands Magasins,1,9,2022,2909.9620000000004
2022-09-03,Joaillerie,Ventes en ligne,1,9,2022,8221.686000000002
2022-09-03,Joaillerie,Boutiques physiques,1,9,2022,4711.278
2022-09-03,Joaillerie,Ventes privées,1,9,2022,5400.065
2022-09-03,Joaillerie,Grands Magasins,1,9,2022,8539.234
2022-09-03,Montres,Ventes en ligne,1,9,2022,4966.3240000000005
2022-09-03,Montres,Boutiques physiques,1,9,2022,1446.005
2022-09-03,Montres,Ventes privées,1,9,2022,3829.1440000000002
2022-09-03,Montres,Grands Magasins,1,9,2022,7221.786000000001
2022-09-03,Maroquinerie,Ventes en ligne,1,9,2022,4751.252
2022-09-03,Maroquinerie,Boutiques physiques,1,9,2022,2412.795
2022-09-03,Maroquinerie,Ventes privées,1,9,2022,1936.5280000000002
2022-09-03,Maroquinerie,Grands Magasins,1,9,2022,4039.2880000000005
2022-09-04,Mode,Ventes en ligne,1,9,2022,6028.539000000001
2022-09-04,Mode,Boutiques physiques,1,9,2022,6054.851000000001
2022-09-04,Mode,Ventes privées,1,9,2022,2864.8840000000005
2022-09-04,Mode,Grands Magasins,1,9,2022,3760.6800000000003
2022-09-04,Accessoires,Ventes en ligne,1,9,2022,3934.2160000000003
2022-09-04,Accessoires,Boutiques physiques,1,9,2022,1622.8190000000002
2022-09-04,Accessoires,Ventes privées,1,9,2022,5230.236000000001
2022-09-04,Accessoires,Grands Magasins,1,9,2022,2110.8120000000004
2022-09-04,Parfums,Ventes en ligne,1,9,2022,2897.323
2022-09-04,Parfums,Boutiques physiques,1,9,2022,2980.9230000000002
2022-09-04,Parfums,Ventes privées,1,9,2022,2628.395
2022-09-04,Parfums,Grands Magasins,1,9,2022,2802.2610000000004
2022-09-04,Joaillerie,Ventes en ligne,1,9,2022,5883.68
2022-09-04,Joaillerie,Boutiques physiques,1,9,2022,7970.358
2022-09-04,Joaillerie,Ventes privées,1,9,2022,8065.706000000001
2022-09-04,Joaillerie,Grands Magasins,1,9,2022,9572.002
2022-09-04,Montres,Ventes en ligne,1,9,2022,3558.1810000000005
2022-09-04,Montres,Boutiques physiques,1,9,2022,4598.726000000001
2022-09-04,Montres,Ventes privées,1,9,2022,8008.22
2022-09-04,Montres,Grands Magasins,1,9,2022,3709.167
2022-09-04,Maroquinerie,Ventes en ligne,1,9,2022,6041.057000000001
2022-09-04,Maroquinerie,Boutiques physiques,1,9,2022,5936.513000000001
2022-09-04,Maroquinerie,Ventes privées,1,9,2022,3827.516
2022-09-04,Maroquinerie,Grands Magasins,1,9,2022,4974.024
2022-09-05,Mode,Ventes en ligne,1,9,2022,7149.901000000001
2022-09-05,Mode,Boutiques physiques,1,9,2022,5057.888
2022-09-05,Mode,Ventes privées,1,9,2022,8152.177000000001
2022-09-05,Mode,Grands Magasins,1,9,2022,6079.469
2022-09-05,Accessoires,Ventes en ligne,1,9,2022,5609.604000000001
2022-09-05,Accessoires,Boutiques physiques,1,9,2022,4908.959
2022-09-05,Accessoires,Ventes privées,1,9,2022,2743.972
2022-09-05,Accessoires,Grands Magasins,1,9,2022,6549.455000000001
2022-09-05,Parfums,Ventes en ligne,1,9,2022,4671.898000000001
2022-09-05,Parfums,Boutiques physiques,1,9,2022,4068.0750000000003
2022-09-05,Parfums,Ventes privées,1,9,2022,5390.308
2022-09-05,Parfums,Grands Magasins,1,9,2022,3181.068
2022-09-05,Joaillerie,Ventes en ligne,1,9,2022,4687.661000000001
2022-09-05,Joaillerie,Boutiques physiques,1,9,2022,7834.695000000001
2022-09-05,Joaillerie,Ventes privées,1,9,2022,9406.386
2022-09-05,Joaillerie,Grands Magasins,1,9,2022,6300.8
2022-09-05,Montres,Ventes en ligne,1,9,2022,6879.961000000001
2022-09-05,Montres,Boutiques physiques,1,9,2022,4639.085000000001
2022-09-05,Montres,Ventes privées,1,9,2022,2646.138
2022-09-05,Montres,Grands Magasins,1,9,2022,4703.842000000001
2022-09-05,Maroquinerie,Ventes en ligne,1,9,2022,1454.805
2022-09-05,Maroquinerie,Boutiques physiques,1,9,2022,1333.3870000000002
