Date;Catégorie_Produit;Canal_Vente;Événement_Spécial;Mois;Année;Montant_Ventes
2021-10-17;Joaillerie;Boutique Physique;0;10;2021;959
2021-10-17;Joaillerie;Ventes Privées;0;10;2021;882
2021-10-17;Joaillerie;Grands Magasins;0;10;2021;842
2021-10-17;Montres;En ligne;0;10;2021;760
2021-10-17;Montres;Boutique Physique;0;10;2021;826
2021-10-17;Montres;Ventes Privées;0;10;2021;869
2021-10-17;Montres;Grands Magasins;0;10;2021;875
2021-10-17;Maroquinerie;En ligne;0;10;2021;872
2021-10-17;Maroquinerie;Boutique Physique;0;10;2021;933
2021-10-17;Maroquinerie;Ventes Privées;0;10;2021;925
2021-10-17;Maroquinerie;Grands Magasins;0;10;2021;846
2021-10-18;Mode;En ligne;0;10;2021;779
2021-10-18;Mode;Boutique Physique;0;10;2021;884
2021-10-18;Mode;Ventes Privées;0;10;2021;1042
2021-10-18;Mode;Grands Magasins;0;10;2021;879
2021-10-18;Accessoires;En ligne;0;10;2021;826
2021-10-18;Accessoires;Boutique Physique;0;10;2021;897
2021-10-18;Accessoires;Ventes Privées;0;10;2021;902
2021-10-18;Accessoires;Grands Magasins;0;10;2021;901
2021-10-18;Parfums;En ligne;0;10;2021;968
2021-10-18;Parfums;Boutique Physique;0;10;2021;884
2021-10-18;Parfums;Ventes Privées;0;10;2021;964
2021-10-18;Parfums;Grands Magasins;0;10;2021;871
2021-10-18;Joaillerie;En ligne;0;10;2021;980
2021-10-18;Joaillerie;Boutique Physique;0;10;2021;954
2021-10-18;Joaillerie;Ventes Privées;0;10;2021;930
2021-10-18;Joaillerie;Grands Magasins;0;10;2021;918
2021-10-18;Montres;En ligne;0;10;2021;1047
2021-10-18;Montres;Boutique Physique;0;10;2021;943
2021-10-18;Montres;Ventes Privées;0;10;2021;779
2021-10-18;Montres;Grands Magasins;0;10;2021;872
2021-10-18;Maroquinerie;En ligne;0;10;2021;829
2021-10-18;Maroquinerie;Boutique Physique;0;10;2021;1027
2021-10-18;Maroquinerie;Ventes Privées;0;10;2021;958
2021-10-18;Maroquinerie;Grands Magasins;0;10;2021;1024
2021-10-19;Mode;En ligne;0;10;2021;787
2021-10-19;Mode;Boutique Physique;0;10;2021;945
2021-10-19;Mode;Ventes Privées;0;10;2021;735
2021-10-19;Mode;Grands Magasins;0;10;2021;716
2021-10-19;Accessoires;En ligne;0;10;2021;817
2021-10-19;Accessoires;Boutique Physique;0;10;2021;980
2021-10-19;Accessoires;Ventes Privées;0;10;2021;767
2021-10-19;Accessoires;Grands Magasins;0;10;2021;850
2021-10-19;Parfums;En ligne;0;10;2021;952
2021-10-19;Parfums;Boutique Physique;0;10;2021;923
2021-10-19;Parfums;Ventes Privées;0;10;2021;1040
2021-10-19;Parfums;Grands Magasins;0;10;2021;852
2021-10-19;Joaillerie;En ligne;0;10;2021;814
2021-10-19;Joaillerie;Boutique Physique;0;10;2021;758
2021-10-19;Joaillerie;Ventes Privées;0;10;2021;820
2021-10-19;Joaillerie;Grands Magasins;0;10;2021;757
2021-10-19;Montres;En ligne;0;10;2021;698
2021-10-19;Montres;Boutique Physique;0;10;2021;1018
2021-10-19;Montres;Ventes Privées;0;10;2021;855
2021-10-19;Montres;Grands Magasins;0;10;2021;1072
2021-10-19;Maroquinerie;En ligne;0;10;2021;780
2021-10-19;Maroquinerie;Boutique Physique;0;10;2021;815
2021-10-19;Maroquinerie;Ventes Privées;0;10;2021;785
2021-10-19;Maroquinerie;Grands Magasins;0;10;2021;797
2021-10-20;Mode;En ligne;0;10;2021;926
2021-10-20;Mode;Boutique Physique;0;10;2021;899
2021-10-20;Mode;Ventes Privées;0;10;2021;926
2021-10-20;Mode;Grands Magasins;0;10;2021;965
2021-10-20;Accessoires;En ligne;0;10;2021;945
2021-10-20;Accessoires;Boutique Physique;0;10;2021;765
2021-10-20;Accessoires;Ventes Privées;0;10;2021;807
2021-10-20;Accessoires;Grands Magasins;0;10;2021;862
2021-10-20;Parfums;En ligne;0;10;2021;1169
2021-10-20;Parfums;Boutique Physique;0;10;2021;917
2021-10-20;Parfums;Ventes Privées;0;10;2021;860
2021-10-20;Parfums;Grands Magasins;0;10;2021;909
2021-10-20;Joaillerie;En ligne;0;10;2021;800
2021-10-20;Joaillerie;Boutique Physique;0;10;2021;874
2021-10-20;Joaillerie;Ventes Privées;0;10;2021;932
2021-10-20;Joaillerie;Grands Magasins;0;10;2021;849
2021-10-20;Montres;En ligne;0;10;2021;787
2021-10-20;Montres;Boutique Physique;0;10;2021;845
2021-10-20;Montres;Ventes Privées;0;10;2021;824
2021-10-20;Montres;Grands Magasins;0;10;2021;736
2021-10-20;Maroquinerie;En ligne;0;10;2021;803
2021-10-20;Maroquinerie;Boutique Physique;0;10;2021;733
2021-10-20;Maroquinerie;Ventes Privées;0;10;2021;746
2021-10-20;Maroquinerie;Grands Magasins;0;10;2021;754
2021-10-21;Mode;En ligne;0;10;2021;932
2021-10-21;Mode;Boutique Physique;0;10;2021;978
2021-10-21;Mode;Ventes Privées;0;10;2021;720
2021-10-21;Mode;Grands Magasins;0;10;2021;986
2021-10-21;Accessoires;En ligne;0;10;2021;755
2021-10-21;Accessoires;Boutique Physique;0;10;2021;915
2021-10-21;Accessoires;Ventes Privées;0;10;2021;873
2021-10-21;Accessoires;Grands Magasins;0;10;2021;905
2021-10-21;Parfums;En ligne;0;10;2021;752
2021-10-21;Parfums;Boutique Physique;0;10;2021;697
2021-10-21;Parfums;Ventes Privées;0;10;2021;783
2021-10-21;Parfums;Grands Magasins;0;10;2021;888
2021-10-21;Joaillerie;En ligne;0;10;2021;1018
2021-10-21;Joaillerie;Boutique Physique;0;10;2021;764
2021-10-21;Joaillerie;Ventes Privées;0;10;2021;843
2021-10-21;Joaillerie;Grands Magasins;0;10;2021;787
2021-10-21;Montres;En ligne;0;10;2021;850
2021-10-21;Montres;Boutique Physique;0;10;2021;687
2021-10-21;Montres;Ventes Privées;0;10;2021;979
2021-10-21;Montres;Grands Magasins;0;10;2021;853
2021-10-21;Maroquinerie;En ligne;0;10;2021;929
2021-10-21;Maroquinerie;Boutique Physique;0;10;2021;831
2021-10-21;Maroquinerie;Ventes Privées;0;10;2021;867
2021-10-21;Maroquinerie;Grands Magasins;0;10;2021;947
2021-10-22;Mode;En ligne;0;10;2021;862
2021-10-22;Mode;Boutique Physique;0;10;2021;865
2021-10-22;Mode;Ventes Privées;0;10;2021;784
2021-10-22;Mode;Grands Magasins;0;10;2021;806
2021-10-22;Accessoires;En ligne;0;10;2021;765
2021-10-22;Accessoires;Boutique Physique;0;10;2021;788
2021-10-22;Accessoires;Ventes Privées;0;10;2021;958
2021-10-22;Accessoires;Grands Magasins;0;10;2021;1005
2021-10-22;Parfums;En ligne;0;10;2021;745
2021-10-22;Parfums;Boutique Physique;0;10;2021;885
2021-10-22;Parfums;Ventes Privées;0;10;2021;824
2021-10-22;Parfums;Grands Magasins;0;10;2021;970
2021-10-22;Joaillerie;En ligne;0;10;2021;863
2021-10-22;Joaillerie;Boutique Physique;0;10;2021;851
2021-10-22;Joaillerie;Ventes Privées;0;10;2021;788
2021-10-22;Joaillerie;Grands Magasins;0;10;2021;721
2021-10-22;Montres;En ligne;0;10;2021;916
2021-10-22;Montres;Boutique Physique;0;10;2021;881
2021-10-22;Montres;Ventes Privées;0;10;2021;883
2021-10-22;Montres;Grands Magasins;0;10;2021;800
2021-10-22;Maroquinerie;En ligne;0;10;2021;839
2021-10-22;Maroquinerie;Boutique Physique;0;10;2021;919
2021-10-22;Maroquinerie;Ventes Privées;0;10;2021;935
2021-10-22;Maroquinerie;Grands Magasins;0;10;2021;751
2021-10-23;Mode;En ligne;0;10;2021;797
2021-10-23;Mode;Boutique Physique;0;10;2021;733
2021-10-23;Mode;Ventes Privées;0;10;2021;868
2021-10-23;Mode;Grands Magasins;0;10;2021;926
2021-10-23;Accessoires;En ligne;0;10;2021;827
2021-10-23;Accessoires;Boutique Physique;0;10;2021;795
2021-10-23;Accessoires;Ventes Privées;0;10;2021;823
2021-10-23;Accessoires;Grands Magasins;0;10;2021;1048
2021-10-23;Parfums;En ligne;0;10;2021;953
2021-10-23;Parfums;Boutique Physique;0;10;2021;913
2021-10-23;Parfums;Ventes Privées;0;10;2021;878
2021-10-23;Parfums;Grands Magasins;0;10;2021;850
2021-10-23;Joaillerie;En ligne;0;10;2021;774
2021-10-23;Joaillerie;Boutique Physique;0;10;2021;761
2021-10-23;Joaillerie;Ventes Privées;0;10;2021;803
2021-10-23;Joaillerie;Grands Magasins;0;10;2021;770
2021-10-23;Montres;En ligne;0;10;2021;799
2021-10-23;Montres;Boutique Physique;0;10;2021;843
2021-10-23;Montres;Ventes Privées;0;10;2021;849
2021-10-23;Montres;Grands Magasins;0;10;2021;798
2021-10-23;Maroquinerie;En ligne;0;10;2021;893
2021-10-23;Maroquinerie;Boutique Physique;0;10;2021;835
2021-10-23;Maroquinerie;Ventes Privées;0;10;2021;869
2021-10-23;Maroquinerie;Grands Magasins;0;10;2021;788
2021-10-24;Mode;En ligne;0;10;2021;910
2021-10-24;Mode;Boutique Physique;0;10;2021;806
2021-10-24;Mode;Ventes Privées;0;10;2021;988
2021-10-24;Mode;Grands Magasins;0;10;2021;832
2021-10-24;Accessoires;En ligne;0;10;2021;843
2021-10-24;Accessoires;Boutique Physique;0;10;2021;902
2021-10-24;Accessoires;Ventes Privées;0;10;2021;920
2021-10-24;Accessoires;Grands Magasins;0;10;2021;929
2021-10-24;Parfums;En ligne;0;10;2021;1002
2021-10-24;Parfums;Boutique Physique;0;10;2021;908
2021-10-24;Parfums;Ventes Privées;0;10;2021;846
2021-10-24;Parfums;Grands Magasins;0;10;2021;806
2021-10-24;Joaillerie;En ligne;0;10;2021;840
2021-10-24;Joaillerie;Boutique Physique;0;10;2021;978
2021-10-24;Joaillerie;Ventes Privées;0;10;2021;733
2021-10-24;Joaillerie;Grands Magasins;0;10;2021;782
2021-10-24;Montres;En ligne;0;10;2021;833
2021-10-24;Montres;Boutique Physique;0;10;2021;780
2021-10-24;Montres;Ventes Privées;0;10;2021;816
2021-10-24;Montres;Grands Magasins;0;10;2021;1005
2021-10-24;Maroquinerie;En ligne;0;10;2021;826
2021-10-24;Maroquinerie;Boutique Physique;0;10;2021;886
2021-10-24;Maroquinerie;Ventes Privées;0;10;2021;710
2021-10-24;Maroquinerie;Grands Magasins;0;10;2021;757
2021-10-25;Mode;En ligne;0;10;2021;931
2021-10-25;Mode;Boutique Physique;0;10;2021;993
2021-10-25;Mode;Ventes Privées;0;10;2021;870
2021-10-25;Mode;Grands Magasins;0;10;2021;825
2021-10-25;Accessoires;En ligne;0;10;2021;893
2021-10-25;Accessoires;Boutique Physique;0;10;2021;630
2021-10-25;Accessoires;Ventes Privées;0;10;2021;871
2021-10-25;Accessoires;Grands Magasins;0;10;2021;762
2021-10-25;Parfums;En ligne;0;10;2021;919
2021-10-25;Parfums;Boutique Physique;0;10;2021;665
2021-10-25;Parfums;Ventes Privées;0;10;2021;798
2021-10-25;Parfums;Grands Magasins;0;10;2021;848
2021-10-25;Joaillerie;En ligne;0;10;2021;786
2021-10-25;Joaillerie;Boutique Physique;0;10;2021;819
2021-10-25;Joaillerie;Ventes Privées;0;10;2021;928
2021-10-25;Joaillerie;Grands Magasins;0;10;2021;849
2021-10-25;Montres;En ligne;0;10;2021;772
2021-10-25;Montres;Boutique Physique;0;10;2021;931
2021-10-25;Montres;Ventes Privées;0;10;2021;873
2021-10-25;Montres;Grands Magasins;0;10;2021;876
2021-10-25;Maroquinerie;En ligne;0;10;2021;775
2021-10-25;Maroquinerie;Boutique Physique;0;10;2021;634
2021-10-25;Maroquinerie;Ventes Privées;0;10;2021;774
2021-10-25;Maroquinerie;Grands Magasins;0;10;2021;765
2021-10-26;Mode;En ligne;0;10;2021;799
2021-10-26;Mode;Boutique Physique;0;10;2021;780
2021-10-26;Mode;Ventes Privées;0;10;2021;861
2021-10-26;Mode;Grands Magasins;0;10;2021;926
2021-10-26;Accessoires;En ligne;0;10;2021;943
2021-10-26;Accessoires;Boutique Physique;0;10;2021;922
2021-10-26;Accessoires;Ventes Privées;0;10;2021;775
2021-10-26;Accessoires;Grands Magasins;0;10;2021;856
2021-10-26;Parfums;En ligne;0;10;2021;984
2021-10-26;Parfums;Boutique Physique;0;10;2021;716
2021-10-26;Parfums;Ventes Privées;0;10;2021;966
2021-10-26;Parfums;Grands Magasins;0;10;2021;766
2021-10-26;Joaillerie;En ligne;0;10;2021;876
2021-10-26;Joaillerie;Boutique Physique;0;10;2021;886
2021-10-26;Joaillerie;Ventes Privées;0;10;2021;867
2021-10-26;Joaillerie;Grands Magasins;0;10;2021;1041
2021-10-26;Montres;En ligne;0;10;2021;826
2021-10-26;Montres;Boutique Physique;0;10;2021;712
2021-10-26;Montres;Ventes Privées;0;10;2021;882
2021-10-26;Montres;Grands Magasins;0;10;2021;837
2021-10-26;Maroquinerie;En ligne;0;10;2021;898
2021-10-26;Maroquinerie;Boutique Physique;0;10;2021;926
2021-10-26;Maroquinerie;Ventes Privées;0;10;2021;848
2021-10-26;Maroquinerie;Grands Magasins;0;10;2021;888
2021-10-27;Mode;En ligne;0;10;2021;863
2021-10-27;Mode;Boutique Physique;0;10;2021;1004
2021-10-27;Mode;Ventes Privées;0;10;2021;820
2021-10-27;Mode;Grands Magasins;0;10;2021;793
2021-10-27;Accessoires;En ligne;0;10;2021;926
2021-10-27;Accessoires;Boutique Physique;0;10;2021;772
2021-10-27;Accessoires;Ventes Privées;0;10;2021;885
2021-10-27;Accessoires;Grands Magasins;0;10;2021;837
2021-10-27;Parfums;En ligne;0;10;2021;843
2021-10-27;Parfums;Boutique Physique;0;10;2021;1059
2021-10-27;Parfums;Ventes Privées;0;10;2021;956
2021-10-27;Parfums;Grands Magasins;0;10;2021;938
2021-10-27;Joaillerie;En ligne;0;10;2021;896
2021-10-27;Joaillerie;Boutique Physique;0;10;2021;792
2021-10-27;Joaillerie;Ventes Privées;0;10;2021;873
2021-10-27;Joaillerie;Grands Magasins;0;10;2021;901
2021-10-27;Montres;En ligne;0;10;2021;868
2021-10-27;Montres;Boutique Physique;0;10;2021;859
2021-10-27;Montres;Ventes Privées;0;10;2021;817
2021-10-27;Montres;Grands Magasins;0;10;2021;874
2021-10-27;Maroquinerie;En ligne;0;10;2021;806
2021-10-27;Maroquinerie;Boutique Physique;0;10;2021;911
2021-10-27;Maroquinerie;Ventes Privées;0;10;2021;680
2021-10-27;Maroquinerie;Grands Magasins;0;10;2021;967
2021-10-28;Mode;En ligne;0;10;2021;740
2021-10-28;Mode;Boutique Physique;0;10;2021;760
2021-10-28;Mode;Ventes Privées;0;10;2021;886
2021-10-28;Mode;Grands Magasins;0;10;2021;897
2021-10-28;Accessoires;En ligne;0;10;2021;1028
2021-10-28;Accessoires;Boutique Physique;0;10;2021;876
2021-10-28;Accessoires;Ventes Privées;0;10;2021;848
2021-10-28;Accessoires;Grands Magasins;0;10;2021;868
2021-10-28;Parfums;En ligne;0;10;2021;987
2021-10-28;Parfums;Boutique Physique;0;10;2021;1058
2021-10-28;Parfums;Ventes Privées;0;10;2021;835
2021-10-28;Parfums;Grands Magasins;0;10;2021;897
2021-10-28;Joaillerie;En ligne;0;10;2021;845
2021-10-28;Joaillerie;Boutique Physique;0;10;2021;843
2021-10-28;Joaillerie;Ventes Privées;0;10;2021;1011
2021-10-28;Joaillerie;Grands Magasins;0;10;2021;772
2021-10-28;Montres;En ligne;0;10;2021;653
2021-10-28;Montres;Boutique Physique;0;10;2021;878
2021-10-28;Montres;Ventes Privées;0;10;2021;953
2021-10-28;Montres;Grands Magasins;0;10;2021;870
2021-10-28;Maroquinerie;En ligne;0;10;2021;894
2021-10-28;Maroquinerie;Boutique Physique;0;10;2021;915
2021-10-28;Maroquinerie;Ventes Privées;0;10;2021;861
2021-10-28;Maroquinerie;Grands Magasins;0;10;2021;899
2021-10-29;Mode;En ligne;0;10;2021;897
2021-10-29;Mode;Boutique Physique;0;10;2021;685
2021-10-29;Mode;Ventes Privées;0;10;2021;861
2021-10-29;Mode;Grands Magasins;0;10;2021;717
2021-10-29;Accessoires;En ligne;0;10;2021;848
2021-10-29;Accessoires;Boutique Physique;0;10;2021;809
2021-10-29;Accessoires;Ventes Privées;0;10;2021;939
2021-10-29;Accessoires;Grands Magasins;0;10;2021;872
2021-10-29;Parfums;En ligne;0;10;2021;892
2021-10-29;Parfums;Boutique Physique;0;10;2021;835
2021-10-29;Parfums;Ventes Privées;0;10;2021;941
2021-10-29;Parfums;Grands Magasins;0;10;2021;715
2021-10-29;Joaillerie;En ligne;0;10;2021;775
2021-10-29;Joaillerie;Boutique Physique;0;10;2021;961
2021-10-29;Joaillerie;Ventes Privées;0;10;2021;814
2021-10-29;Joaillerie;Grands Magasins;0;10;2021;669
2021-10-29;Montres;En ligne;0;10;2021;975
2021-10-29;Montres;Boutique Physique;0;10;2021;943
2021-10-29;Montres;Ventes Privées;0;10;2021;912
2021-10-29;Montres;Grands Magasins;0;10;2021;859
2021-10-29;Maroquinerie;En ligne;0;10;2021;993
2021-10-29;Maroquinerie;Boutique Physique;0;10;2021;958
2021-10-29;Maroquinerie;Ventes Privées;0;10;2021;983
2021-10-29;Maroquinerie;Grands Magasins;0;10;2021;910
2021-10-30;Mode;En ligne;0;10;2021;862
2021-10-30;Mode;Boutique Physique;0;10;2021;817
2021-10-30;Mode;Ventes Privées;0;10;2021;743
2021-10-30;Mode;Grands Magasins;0;10;2021;894
2021-10-30;Accessoires;En ligne;0;10;2021;901
2021-10-30;Accessoires;Boutique Physique;0;10;2021;821
2021-10-30;Accessoires;Ventes Privées;0;10;2021;903
2021-10-30;Accessoires;Grands Magasins;0;10;2021;823
2021-10-30;Parfums;En ligne;0;10;2021;925
2021-10-30;Parfums;Boutique Physique;0;10;2021;776
2021-10-30;Parfums;Ventes Privées;0;10;2021;761
2021-10-30;Parfums;Grands Magasins;0;10;2021;831
2021-10-30;Joaillerie;En ligne;0;10;2021;922
2021-10-30;Joaillerie;Boutique Physique;0;10;2021;753
2021-10-30;Joaillerie;Ventes Privées;0;10;2021;941
2021-10-30;Joaillerie;Grands Magasins;0;10;2021;711
2021-10-30;Montres;En ligne;0;10;2021;830
2021-10-30;Montres;Boutique Physique;0;10;2021;731
2021-10-30;Montres;Ventes Privées;0;10;2021;629
2021-10-30;Montres;Grands Magasins;0;10;2021;882
2021-10-30;Maroquinerie;En ligne;0;10;2021;836
2021-10-30;Maroquinerie;Boutique Physique;0;10;2021;732
2021-10-30;Maroquinerie;Ventes Privées;0;10;2021;807
2021-10-30;Maroquinerie;Grands Magasins;0;10;2021;889
2021-10-31;Mode;En ligne;0;10;2021;820
2021-10-31;Mode;Boutique Physique;0;10;2021;834
2021-10-31;Mode;Ventes Privées;0;10;2021;817
2021-10-31;Mode;Grands Magasins;0;10;2021;802
2021-10-31;Accessoires;En ligne;0;10;2021;801
2021-10-31;Accessoires;Boutique Physique;0;10;2021;798
2021-10-31;Accessoires;Ventes Privées;0;10;2021;787
2021-10-31;Accessoires;Grands Magasins;0;10;2021;765
2021-10-31;Parfums;En ligne;0;10;2021;819
2021-10-31;Parfums;Boutique Physique;0;10;2021;797
2021-10-31;Parfums;Ventes Privées;0;10;2021;760
2021-10-31;Parfums;Grands Magasins;0;10;2021;916
2021-10-31;Joaillerie;En ligne;0;10;2021;956
2021-10-31;Joaillerie;Boutique Physique;0;10;2021;851
2021-10-31;Joaillerie;Ventes Privées;0;10;2021;857
2021-10-31;Joaillerie;Grands Magasins;0;10;2021;792
2021-10-31;Montres;En ligne;0;10;2021;942
2021-10-31;Montres;Boutique Physique;0;10;2021;999
2021-10-31;Montres;Ventes Privées;0;10;2021;837
2021-10-31;Montres;Grands Magasins;0;10;2021;807
2021-10-31;Maroquinerie;En ligne;0;10;2021;880
2021-10-31;Maroquinerie;Boutique Physique;0;10;2021;862
2021-10-31;Maroquinerie;Ventes Privées;0;10;2021;809
2021-10-31;Maroquinerie;Grands Magasins;0;10;2021;891
2021-11-01;Mode;En ligne;0;11;2021;1069
2021-11-01;Mode;Boutique Physique;0;11;2021;901
2021-11-01;Mode;Ventes Privées;0;11;2021;1226
2021-11-01;Mode;Grands Magasins;0;11;2021;828
2021-11-01;Accessoires;En ligne;0;11;2021;894
2021-11-01;Accessoires;Boutique Physique;0;11;2021;1000
2021-11-01;Accessoires;Ventes Privées;0;11;2021;1197
2021-11-01;Accessoires;Grands Magasins;0;11;2021;923
2021-11-01;Parfums;En ligne;0;11;2021;873
2021-11-01;Parfums;Boutique Physique;0;11;2021;1031
2021-11-01;Parfums;Ventes Privées;0;11;2021;953
2021-11-01;Parfums;Grands Magasins;0;11;2021;1043
2021-11-01;Joaillerie;En ligne;0;11;2021;971
2021-11-01;Joaillerie;Boutique Physique;0;11;2021;894
2021-11-01;Joaillerie;Ventes Privées;0;11;2021;1207
2021-11-01;Joaillerie;Grands Magasins;0;11;2021;689
2021-11-01;Montres;En ligne;0;11;2021;1155
2021-11-01;Montres;Boutique Physique;0;11;2021;1069
2021-11-01;Montres;Ventes Privées;0;11;2021;905
2021-11-01;Montres;Grands Magasins;0;11;2021;1161
2021-11-01;Maroquinerie;En ligne;0;11;2021;843
2021-11-01;Maroquinerie;Boutique Physique;0;11;2021;1076
2021-11-01;Maroquinerie;Ventes Privées;0;11;2021;774
2021-11-01;Maroquinerie;Grands Magasins;0;11;2021;865
2021-11-02;Mode;En ligne;0;11;2021;865
2021-11-02;Mode;Boutique Physique;0;11;2021;904
2021-11-02;Mode;Ventes Privées;0;11;2021;979
2021-11-02;Mode;Grands Magasins;0;11;2021;897
2021-11-02;Accessoires;En ligne;0;11;2021;778
2021-11-02;Accessoires;Boutique Physique;0;11;2021;1023
2021-11-02;Accessoires;Ventes Privées;0;11;2021;982
2021-11-02;Accessoires;Grands Magasins;0;11;2021;1017
2021-11-02;Parfums;En ligne;0;11;2021;994
2021-11-02;Parfums;Boutique Physique;0;11;2021;1071
2021-11-02;Parfums;Ventes Privées;0;11;2021;970
2021-11-02;Parfums;Grands Magasins;0;11;2021;1076
2021-11-02;Joaillerie;En ligne;0;11;2021;902
2021-11-02;Joaillerie;Boutique Physique;0;11;2021;907
2021-11-02;Joaillerie;Ventes Privées;0;11;2021;1112
2021-11-02;Joaillerie;Grands Magasins;0;11;2021;1110
2021-11-02;Montres;En ligne;0;11;2021;1034
2021-11-02;Montres;Boutique Physique;0;11;2021;891
2021-11-02;Montres;Ventes Privées;0;11;2021;883
2021-11-02;Montres;Grands Magasins;0;11;2021;1107
2021-11-02;Maroquinerie;En ligne;0;11;2021;1102
2021-11-02;Maroquinerie;Boutique Physique;0;11;2021;971
2021-11-02;Maroquinerie;Ventes Privées;0;11;2021;1206
2021-11-02;Maroquinerie;Grands Magasins;0;11;2021;1022
2021-11-03;Mode;En ligne;0;11;2021;869
2021-11-03;Mode;Boutique Physique;0;11;2021;951
2021-11-03;Mode;Ventes Privées;0;11;2021;978
2021-11-03;Mode;Grands Magasins;0;11;2021;986
2021-11-03;Accessoires;En ligne;0;11;2021;1100
2021-11-03;Accessoires;Boutique Physique;0;11;2021;884
2021-11-03;Accessoires;Ventes Privées;0;11;2021;847
2021-11-03;Accessoires;Grands Magasins;0;11;2021;1036
2021-11-03;Parfums;En ligne;0;11;2021;928
2021-11-03;Parfums;Boutique Physique;0;11;2021;1214
2021-11-03;Parfums;Ventes Privées;0;11;2021;1070
2021-11-03;Parfums;Grands Magasins;0;11;2021;926
2021-11-03;Joaillerie;En ligne;0;11;2021;1096
2021-11-03;Joaillerie;Boutique Physique;0;11;2021;1049
2021-11-03;Joaillerie;Ventes Privées;0;11;2021;1039
2021-11-03;Joaillerie;Grands Magasins;0;11;2021;966
2021-11-03;Montres;En ligne;0;11;2021;1019
2021-11-03;Montres;Boutique Physique;0;11;2021;772
2021-11-03;Montres;Ventes Privées;0;11;2021;1106
2021-11-03;Montres;Grands Magasins;0;11;2021;642
2021-11-03;Maroquinerie;En ligne;0;11;2021;934
2021-11-03;Maroquinerie;Boutique Physique;0;11;2021;822
2021-11-03;Maroquinerie;Ventes Privées;0;11;2021;929
2021-11-03;Maroquinerie;Grands Magasins;0;11;2021;970
2021-11-04;Mode;En ligne;0;11;2021;861
2021-11-04;Mode;Boutique Physique;0;11;2021;706
2021-11-04;Mode;Ventes Privées;0;11;2021;998
2021-11-04;Mode;Grands Magasins;0;11;2021;1181
2021-11-04;Accessoires;En ligne;0;11;2021;943
2021-11-04;Accessoires;Boutique Physique;0;11;2021;1071
2021-11-04;Accessoires;Ventes Privées;0;11;2021;1125
2021-11-04;Accessoires;Grands Magasins;0;11;2021;792
2021-11-04;Parfums;En ligne;0;11;2021;933
2021-11-04;Parfums;Boutique Physique;0;11;2021;853
2021-11-04;Parfums;Ventes Privées;0;11;2021;899
2021-11-04;Parfums;Grands Magasins;0;11;2021;1144
2021-11-04;Joaillerie;En ligne;0;11;2021;999
2021-11-04;Joaillerie;Boutique Physique;0;11;2021;1055
2021-11-04;Joaillerie;Ventes Privées;0;11;2021;973
2021-11-04;Joaillerie;Grands Magasins;0;11;2021;859
2021-11-04;Montres;En ligne;0;11;2021;1044
2021-11-04;Montres;Boutique Physique;0;11;2021;1100
2021-11-04;Montres;Ventes Privées;0;11;2021;1009
2021-11-04;Montres;Grands Magasins;0;11;2021;1025
2021-11-04;Maroquinerie;En ligne;0;11;2021;857
2021-11-04;Maroquinerie;Boutique Physique;0;11;2021;1047
2021-11-04;Maroquinerie;Ventes Privées;0;11;2021;1109
2021-11-04;Maroquinerie;Grands Magasins;0;11;2021;1017
2021-11-05;Mode;En ligne;0;11;2021;802
2021-11-05;Mode;Boutique Physique;0;11;2021;1137
2021-11-05;Mode;Ventes Privées;0;11;2021;885
2021-11-05;Mode;Grands Magasins;0;11;2021;1015
2021-11-05;Accessoires;En ligne;0;11;2021;1071
2021-11-05;Accessoires;Boutique Physique;0;11;2021;1083
2021-11-05;Accessoires;Ventes Privées;0;11;2021;802
2021-11-05;Accessoires;Grands Magasins;0;11;2021;989
2021-11-05;Parfums;En ligne;0;11;2021;982
2021-11-05;Parfums;Boutique Physique;0;11;2021;1118
2021-11-05;Parfums;Ventes Privées;0;11;2021;1022
2021-11-05;Parfums;Grands Magasins;0;11;2021;1119
2021-11-05;Joaillerie;En ligne;0;11;2021;1030
2021-11-05;Joaillerie;Boutique Physique;0;11;2021;970
2021-11-05;Joaillerie;Ventes Privées;0;11;2021;996
2021-11-05;Joaillerie;Grands Magasins;0;11;2021;1126
2021-11-05;Montres;En ligne;0;11;2021;851
2021-11-05;Montres;Boutique Physique;0;11;2021;1066
2021-11-05;Montres;Ventes Privées;0;11;2021;916
2021-11-05;Montres;Grands Magasins;0;11;2021;895
2021-11-05;Maroquinerie;En ligne;0;11;2021;1078
2021-11-05;Maroquinerie;Boutique Physique;0;11;2021;891
2021-11-05;Maroquinerie;Ventes Privées;0;11;2021;1014
2021-11-05;Maroquinerie;Grands Magasins;0;11;2021;930
2021-11-06;Mode;En ligne;0;11;2021;747
2021-11-06;Mode;Boutique Physique;0;11;2021;1024
2021-11-06;Mode;Ventes Privées;0;11;2021;990
2021-11-06;Mode;Grands Magasins;0;11;2021;791
2021-11-06;Accessoires;En ligne;0;11;2021;909
2021-11-06;Accessoires;Boutique Physique;0;11;2021;801
2021-11-06;Accessoires;Ventes Privées;0;11;2021;1049
2021-11-06;Accessoires;Grands Magasins;0;11;2021;1113
2021-11-06;Parfums;En ligne;0;11;2021;1061
2021-11-06;Parfums;Boutique Physique;0;11;2021;1074
2021-11-06;Parfums;Ventes Privées;0;11;2021;927
2021-11-06;Parfums;Grands Magasins;0;11;2021;1031
